sku_id,category,week,price,competitor_price,cost,promo,units_sold
SKU-000018,Apparel,21,23.77,25.17,14.05,0,621
SKU-000018,Apparel,22,27.66,25.26,14.05,1,815
SKU-000018,Apparel,23,22.49,23.11,14.05,1,1226
SKU-000018,Apparel,24,25.34,27.44,14.05,0,670
SKU-000018,Apparel,25,23.42,26.55,14.05,0,768
SKU-000019,Apparel,0,119.83,136.4,64.9,0,666
SKU-000019,Apparel,1,109.35,117.09,64.9,1,1148
SKU-000019,Apparel,2,105.86,105.99,64.9,0,702
SKU-000019,Apparel,3,91.52,129.54,64.9,0,919
SKU-000019,Apparel,4,121.31,109.5,64.9,1,1079
SKU-000019,Apparel,5,99.61,86.73,64.9,0,840
SKU-000019,Apparel,6,120.43,103.31,64.9,0,693
SKU-000019,Apparel,7,105.55,107.59,64.9,0,661
SKU-000019,Apparel,8,127.64,101.95,64.9,0,566
SKU-000019,Apparel,9,101.48,114.55,64.9,0,1084
SKU-000019,Apparel,10,115.44,105.87,64.9,0,553
SKU-000019,Apparel,11,109.43,114.4,64.9,1,905
SKU-000019,Apparel,12,93.7,125.26,64.9,0,824
SKU-000019,Apparel,13,96.09,109.73,64.9,0,836
SKU-000019,Apparel,14,122.56,111.55,64.9,0,620
SKU-000019,Apparel,15,104.62,112.12,64.9,0,607
SKU-000019,Apparel,16,115.93,102.49,64.9,0,499
SKU-000019,Apparel,17,107.54,104.87,64.9,0,626
SKU-000019,Apparel,18,109.27,124.74,64.9,0,595
SKU-000019,Apparel,19,82.33,109.14,64.9,0,1010
SKU-000019,Apparel,20,111.11,101.76,64.9,0,579
SKU-000019,Apparel,21,105.3,99.69,64.9,0,543
SKU-000019,Apparel,22,103.25,110.81,64.9,0,575
SKU-000019,Apparel,23,122.35,100.55,64.9,0,476
SKU-000019,Apparel,24,109.27,109.51,64.9,0,630
SKU-000019,Apparel,25,101.94,95.42,64.9,0,586
SKU-000020,Apparel,0,50.82,55.68,30.78,0,319
SKU-000020,Apparel,1,47.45,60.58,30.78,0,362
SKU-000020,Apparel,2,59.78,52.39,30.78,0,245
SKU-000020,Apparel,3,53.62,56.54,30.78,0,341
SKU-000020,Apparel,4,49.05,48.78,30.78,0,371
SKU-000020,Apparel,5,59.95,51.12,30.78,0,292
SKU-000020,Apparel,6,47.45,57.7,30.78,0,449
SKU-000020,Apparel,7,46.99,59.8,30.78,0,453
SKU-000020,Apparel,8,49.93,52.9,30.78,0,325
SKU-000020,Apparel,9,56.16,55.85,30.78,0,351
SKU-000020,Apparel,10,44.84,56.23,30.78,0,365
SKU-000020,Apparel,11,56.53,57.58,30.78,0,242
SKU-000020,Apparel,12,57.2,60.38,30.78,0,306
SKU-000020,Apparel,13,59.59,58.74,30.78,0,231
SKU-000020,Apparel,14,51.91,57.56,30.78,1,528
SKU-000020,Apparel,15,61.33,56.02,30.78,0,186
SKU-000020,Apparel,16,52.75,53.29,30.78,0,217
SKU-000020,Apparel,17,52.82,55.98,30.78,0,245
SKU-000020,Apparel,18,44.02,56.98,30.78,0,383
SKU-000020,Apparel,19,56.87,47.71,30.78,0,200
SKU-000020,Apparel,20,55.93,48.1,30.78,0,215
SKU-000020,Apparel,21,53.2,56.76,30.78,0,245
SKU-000020,Apparel,22,50.55,62.05,30.78,0,265
SKU-000020,Apparel,23,69.79,56.57,30.78,0,179
SKU-000020,Apparel,24,53.29,56.83,30.78,0,237
SKU-000020,Apparel,25,54.03,57.24,30.78,0,300
SKU-000021,Apparel,0,75.64,58.63,36.26,0,817
SKU-000021,Apparel,1,56.59,77.35,36.26,0,1044
SKU-000021,Apparel,2,79.95,77.13,36.26,0,521
SKU-000021,Apparel,3,58.74,72.41,36.26,0,1042
SKU-000021,Apparel,4,69.49,70.58,36.26,0,782
SKU-000021,Apparel,5,57.62,76.69,36.26,0,1170
SKU-000021,Apparel,6,76.52,65.02,36.26,0,596
SKU-000021,Apparel,7,65.14,68.09,36.26,0,741
SKU-000021,Apparel,8,73.57,65.11,36.26,0,636
SKU-000021,Apparel,9,62.96,70.61,36.26,0,750
SKU-000021,Apparel,10,65.67,76.43,36.26,0,779
SKU-000021,Apparel,11,68.69,61.87,36.26,0,584
SKU-000021,Apparel,12,70.13,71.85,36.26,0,719
SKU-000021,Apparel,13,59.72,71.98,36.26,0,811
SKU-000021,Apparel,14,74.24,66.21,36.26,0,594
SKU-000021,Apparel,15,58.24,76.68,36.26,0,872
SKU-000021,Apparel,16,64.32,70.74,36.26,0,709
SKU-000021,Apparel,17,77.84,69.76,36.26,0,367
SKU-000021,Apparel,18,65.7,66.64,36.26,0,608
SKU-000021,Apparel,19,61.94,63.67,36.26,0,810
SKU-000021,Apparel,20,81.68,74.73,36.26,0,426
SKU-000021,Apparel,21,58.97,72.31,36.26,0,754
SKU-000021,Apparel,22,66.88,66.85,36.26,1,1013
SKU-000021,Apparel,23,92.2,72.86,36.26,0,416
SKU-000021,Apparel,24,65.27,81.31,36.26,0,797
SKU-000021,Apparel,25,66.79,71.52,36.26,0,765
SKU-000022,Apparel,0,108.75,98.84,50.23,1,226
SKU-000022,Apparel,1,96.2,86.4,50.23,0,272
SKU-000022,Apparel,2,106.73,84.88,50.23,0,205
SKU-000022,Apparel,3,93.6,85.99,50.23,1,403
SKU-000022,Apparel,4,91.41,91.75,50.23,0,411
SKU-000022,Apparel,5,90.22,98.33,50.23,0,280
SKU-000022,Apparel,6,89.31,106.55,50.23,1,466
SKU-000022,Apparel,7,82.72,89.92,50.23,0,324
SKU-000022,Apparel,8,83.02,90.84,50.23,0,389
SKU-000022,Apparel,9,89.43,96.7,50.23,0,346
SKU-000022,Apparel,10,78.87,97.81,50.23,0,458
SKU-000022,Apparel,11,82.52,103.86,50.23,0,296
SKU-000022,Apparel,12,108.04,91.55,50.23,0,182
SKU-000022,Apparel,13,105.46,104.28,50.23,0,242
SKU-000022,Apparel,14,80.27,83.3,50.23,0,272
SKU-000022,Apparel,15,98.96,96.65,50.23,0,192
SKU-000022,Apparel,16,84.21,88.77,50.23,0,317
SKU-000022,Apparel,17,108.04,88.17,50.23,0,207
SKU-000022,Apparel,18,103.31,97.16,50.23,0,158
SKU-000022,Apparel,19,95.91,90.91,50.23,0,224
SKU-000022,Apparel,20,97.12,87.24,50.23,0,201
SKU-000022,Apparel,21,88.6,93.55,50.23,0,236
SKU-000022,Apparel,22,104.43,85.47,50.23,0,170
SKU-000022,Apparel,23,110.8,93.67,50.23,0,144
SKU-000022,Apparel,24,98.5,98.45,50.23,0,207
SKU-000022,Apparel,25,94.07,99.91,50.23,0,277
SKU-000023,Apparel,0,121.37,100.63,58.55,0,304
SKU-000023,Apparel,1,93.44,102.07,58.55,0,520
SKU-000023,Apparel,2,107.36,98.05,58.55,0,496
SKU-000023,Apparel,3,93.02,101.89,58.55,0,628
SKU-000023,Apparel,4,80.36,98.57,58.55,0,834
SKU-000023,Apparel,5,73.29,95.15,58.55,0,1059
SKU-000023,Apparel,6,106.85,87.7,58.55,0,582
SKU-000023,Apparel,7,83.87,89.69,58.55,1,1041
SKU-000023,Apparel,8,96.47,78.35,58.55,0,517
SKU-000023,Apparel,9,85.43,103.25,58.55,0,892
SKU-000023,Apparel,10,99.9,93.19,58.55,0,552
SKU-000023,Apparel,11,89.96,83.96,58.55,1,868
SKU-000023,Apparel,12,92.41,110.25,58.55,1,835
SKU-000023,Apparel,13,98.59,89.04,58.55,1,645
SKU-000023,Apparel,14,74.7,82.84,58.55,1,1010
SKU-000023,Apparel,15,93.49,84.87,58.55,0,541
SKU-000023,Apparel,16,95.58,91.69,58.55,0,441
SKU-000023,Apparel,17,91.37,104.86,58.55,0,607
SKU-000023,Apparel,18,84.59,89.72,58.55,0,543
SKU-000023,Apparel,19,95.68,97.98,58.55,1,751
SKU-000023,Apparel,20,112.23,101.24,58.55,0,345
SKU-000023,Apparel,21,84.72,100.29,58.55,0,608
SKU-000023,Apparel,22,78.76,118.67,58.55,0,739
SKU-000023,Apparel,23,104.61,85.53,58.55,0,303
SKU-000023,Apparel,24,81.96,81.8,58.55,0,620
SKU-000023,Apparel,25,91.7,105.89,58.55,0,555
SKU-000024,Apparel,0,29.87,30.63,19.13,1,468
SKU-000024,Apparel,1,31.88,31.11,19.13,0,325
SKU-000024,Apparel,2,26.78,30.8,19.13,0,383
SKU-000024,Apparel,3,33.52,32.06,19.13,0,330
SKU-000024,Apparel,4,31.86,32.55,19.13,1,424
SKU-000024,Apparel,5,27.89,35.74,19.13,0,474
SKU-000024,Apparel,6,31.44,29.93,19.13,0,381
SKU-000024,Apparel,7,29.76,35.44,19.13,0,418
SKU-000024,Apparel,8,30.23,31.03,19.13,0,415
SKU-000024,Apparel,9,39.09,28.45,19.13,1,345
SKU-000024,Apparel,10,28.23,29.67,19.13,0,317
SKU-000024,Apparel,11,33.0,31.1,19.13,0,272
SKU-000024,Apparel,12,31.7,37.6,19.13,0,345
SKU-000024,Apparel,13,29.34,32.12,19.13,1,500
SKU-000024,Apparel,14,28.24,29.24,19.13,0,378
SKU-000024,Apparel,15,32.39,29.59,19.13,0,213
SKU-000024,Apparel,16,34.0,31.14,19.13,1,375
SKU-000024,Apparel,17,29.65,33.74,19.13,0,373
SKU-000024,Apparel,18,29.71,32.02,19.13,0,270
SKU-000024,Apparel,19,29.11,30.44,19.13,0,408
SKU-000024,Apparel,20,29.22,26.54,19.13,0,236
SKU-000024,Apparel,21,29.28,31.31,19.13,0,270
SKU-000024,Apparel,22,25.68,31.73,19.13,0,473
SKU-000024,Apparel,23,34.43,29.17,19.13,0,219
SKU-000024,Apparel,24,33.44,27.35,19.13,0,310
SKU-000024,Apparel,25,30.72,31.85,19.13,0,268
SKU-000025,Apparel,0,134.58,170.72,100.61,0,229
SKU-000025,Apparel,1,151.52,153.25,100.61,0,192
SKU-000025,Apparel,2,158.28,160.57,100.61,0,199
SKU-000025,Apparel,3,128.49,153.28,100.61,0,293
SKU-000025,Apparel,4,186.81,152.58,100.61,0,142
SKU-000025,Apparel,5,171.29,157.65,100.61,0,219
SKU-000025,Apparel,6,159.66,163.29,100.61,0,239
SKU-000025,Apparel,7,140.52,162.24,100.61,0,316
SKU-000025,Apparel,8,209.2,164.12,100.61,1,232
SKU-000025,Apparel,9,183.5,160.71,100.61,0,160
SKU-000025,Apparel,10,152.5,133.09,100.61,0,198
SKU-000025,Apparel,11,177.03,137.67,100.61,0,159
SKU-000025,Apparel,12,116.73,172.66,100.61,0,228
SKU-000025,Apparel,13,177.02,162.68,100.61,0,160
SKU-000025,Apparel,14,160.16,166.92,100.61,0,179
SKU-000025,Apparel,15,164.83,147.33,100.61,0,153
SKU-000025,Apparel,16,197.53,165.32,100.61,0,112
SKU-000025,Apparel,17,176.7,162.85,100.61,0,164
SKU-000025,Apparel,18,196.53,159.67,100.61,0,131
SKU-000025,Apparel,19,151.23,207.74,100.61,0,227
SKU-000025,Apparel,20,144.41,165.19,100.61,0,205
SKU-000025,Apparel,21,155.88,201.76,100.61,0,184
SKU-000025,Apparel,22,154.86,162.15,100.61,0,159
SKU-000025,Apparel,23,165.11,155.15,100.61,0,165
SKU-000025,Apparel,24,179.47,173.46,100.61,0,151
SKU-000025,Apparel,25,180.89,151.14,100.61,0,215
SKU-000026,Apparel,0,96.98,90.02,50.52,0,218
SKU-000026,Apparel,1,87.84,83.3,50.52,0,191
SKU-000026,Apparel,2,93.42,89.93,50.52,0,237
SKU-000026,Apparel,3,78.93,97.77,50.52,0,383
SKU-000026,Apparel,4,91.44,88.49,50.52,0,243
SKU-000026,Apparel,5,88.34,89.11,50.52,0,222
SKU-000026,Apparel,6,85.93,88.69,50.52,0,311
SKU-000026,Apparel,7,88.43,91.57,50.52,0,274
SKU-000026,Apparel,8,104.37,83.82,50.52,0,172
SKU-000026,Apparel,9,95.3,102.06,50.52,0,224
SKU-000026,Apparel,10,100.66,81.74,50.52,0,165
SKU-000026,Apparel,11,89.7,92.09,50.52,0,274
SKU-000026,Apparel,12,83.57,88.91,50.52,0,246
SKU-000026,Apparel,13,89.62,93.16,50.52,0,207
SKU-000026,Apparel,14,95.82,83.88,50.52,0,153
SKU-000026,Apparel,15,81.93,82.33,50.52,0,194
SKU-000026,Apparel,16,92.4,83.76,50.52,0,187
SKU-000026,Apparel,17,82.16,96.76,50.52,0,205
SKU-000026,Apparel,18,117.31,84.4,50.52,0,93
SKU-000026,Apparel,19,89.25,78.29,50.52,1,186
SKU-000026,Apparel,20,74.09,81.06,50.52,0,212
SKU-000026,Apparel,21,97.36,87.1,50.52,1,194
SKU-000026,Apparel,22,90.22,73.71,50.52,0,149
SKU-000026,Apparel,23,69.33,98.85,50.52,0,324
SKU-000026,Apparel,24,100.26,78.47,50.52,0,124
SKU-000026,Apparel,25,79.53,88.6,50.52,0,226
SKU-000027,Apparel,0,152.34,197.97,88.36,0,132
SKU-000027,Apparel,1,156.65,175.71,88.36,0,125
SKU-000027,Apparel,2,195.55,159.36,88.36,0,77
SKU-000027,Apparel,3,155.8,152.89,88.36,0,145
SKU-000027,Apparel,4,169.14,181.92,88.36,0,101
SKU-000027,Apparel,5,162.38,170.54,88.36,0,98
SKU-000027,Apparel,6,149.59,181.96,88.36,0,117
SKU-000027,Apparel,7,192.54,174.45,88.36,0,71
SKU-000027,Apparel,8,188.53,170.38,88.36,0,85
SKU-000027,Apparel,9,123.99,144.65,88.36,0,180
SKU-000027,Apparel,10,161.75,170.0,88.36,0,100
SKU-000027,Apparel,11,156.7,159.14,88.36,0,92
SKU-000027,Apparel,12,174.2,165.59,88.36,0,85
SKU-000027,Apparel,13,168.23,161.6,88.36,0,113
SKU-000027,Apparel,14,164.1,157.49,88.36,0,83
SKU-000027,Apparel,15,180.21,183.33,88.36,0,50
SKU-000027,Apparel,16,167.04,198.87,88.36,0,108
SKU-000027,Apparel,17,198.23,152.77,88.36,0,53
SKU-000027,Apparel,18,185.52,196.42,88.36,0,76
SKU-000027,Apparel,19,180.56,166.32,88.36,0,59
SKU-000027,Apparel,20,202.43,163.8,88.36,0,48
SKU-000027,Apparel,21,171.44,172.63,88.36,0,64
SKU-000027,Apparel,22,160.39,188.6,88.36,0,89
SKU-000027,Apparel,23,210.53,188.79,88.36,0,51
SKU-000027,Apparel,24,174.3,182.01,88.36,0,88
SKU-000027,Apparel,25,146.0,161.04,88.36,0,106
SKU-000028,Apparel,0,47.03,44.65,27.49,1,598
SKU-000028,Apparel,1,47.72,47.36,27.49,0,484
SKU-000028,Apparel,2,54.03,46.36,27.49,1,540
SKU-000028,Apparel,3,56.55,45.68,27.49,0,374
SKU-000028,Apparel,4,43.56,50.93,27.49,1,806
SKU-000028,Apparel,5,48.91,54.69,27.49,1,707
SKU-000028,Apparel,6,48.93,52.31,27.49,0,626
SKU-000028,Apparel,7,53.8,57.25,27.49,1,564
SKU-000028,Apparel,8,39.68,53.94,27.49,1,1132
SKU-000028,Apparel,9,53.88,45.02,27.49,0,364
SKU-000028,Apparel,10,53.72,44.58,27.49,0,480
SKU-000028,Apparel,11,50.61,51.02,27.49,0,512
SKU-000028,Apparel,12,49.77,49.03,27.49,0,455
SKU-000028,Apparel,13,53.26,50.77,27.49,1,493
SKU-000028,Apparel,14,50.24,51.79,27.49,0,478
SKU-000028,Apparel,15,51.87,54.16,27.49,0,460
SKU-000028,Apparel,16,44.83,44.9,27.49,0,435
SKU-000028,Apparel,17,51.33,49.66,27.49,0,425
SKU-000028,Apparel,18,44.52,51.47,27.49,0,404
SKU-000028,Apparel,19,53.2,49.77,27.49,0,436
SKU-000028,Apparel,20,56.95,55.01,27.49,0,280
SKU-000028,Apparel,21,56.49,49.14,27.49,0,297
SKU-000028,Apparel,22,50.35,61.06,27.49,0,412
SKU-000028,Apparel,23,50.86,51.5,27.49,0,308
SKU-000028,Apparel,24,47.0,49.47,27.49,0,444
SKU-000028,Apparel,25,45.32,48.73,27.49,0,413
SKU-000029,Apparel,0,139.21,149.88,86.71,0,713
SKU-000029,Apparel,1,133.13,143.21,86.71,0,622
SKU-000029,Apparel,2,128.6,139.6,86.71,0,676
SKU-000029,Apparel,3,121.0,133.22,86.71,0,932
SKU-000029,Apparel,4,132.42,137.19,86.71,0,699
SKU-000029,Apparel,5,126.69,135.87,86.71,0,800
SKU-000029,Apparel,6,139.51,129.87,86.71,0,559
SKU-000029,Apparel,7,154.56,158.0,86.71,0,692
SKU-000029,Apparel,8,135.2,137.53,86.71,0,671
SKU-000029,Apparel,9,133.07,141.79,86.71,0,667
SKU-000029,Apparel,10,124.55,140.28,86.71,0,785
SKU-000029,Apparel,11,148.95,138.43,86.71,1,911
SKU-000029,Apparel,12,155.0,139.83,86.71,0,445
SKU-000029,Apparel,13,144.77,150.64,86.71,0,588
SKU-000029,Apparel,14,141.63,137.06,86.71,0,510
SKU-000029,Apparel,15,125.57,152.95,86.71,1,1161
SKU-000029,Apparel,16,132.88,144.09,86.71,0,493
SKU-000029,Apparel,17,122.64,149.82,86.71,0,482
SKU-000029,Apparel,18,129.97,129.96,86.71,0,634
SKU-000029,Apparel,19,132.17,165.85,86.71,0,549
SKU-000029,Apparel,20,163.39,152.34,86.71,0,468
SKU-000029,Apparel,21,155.57,155.77,86.71,0,385
SKU-000029,Apparel,22,146.4,143.81,86.71,0,472
SKU-000029,Apparel,23,156.54,166.09,86.71,0,515
SKU-000029,Apparel,24,147.59,152.48,86.71,0,446
SKU-000029,Apparel,25,143.22,142.96,86.71,1,773
SKU-000030,Apparel,0,97.66,108.42,58.0,0,164
SKU-000030,Apparel,1,95.59,97.43,58.0,0,112
SKU-000030,Apparel,2,133.93,98.99,58.0,0,69
SKU-000030,Apparel,3,99.7,87.57,58.0,0,118
SKU-000030,Apparel,4,99.0,92.65,58.0,0,114
SKU-000030,Apparel,5,103.27,96.25,58.0,0,129
SKU-000030,Apparel,6,105.34,103.75,58.0,0,138
SKU-000030,Apparel,7,96.86,108.16,58.0,0,162
SKU-000030,Apparel,8,102.47,105.29,58.0,0,145
SKU-000030,Apparel,9,105.36,106.17,58.0,1,194
SKU-000030,Apparel,10,83.49,87.8,58.0,0,160
SKU-000030,Apparel,11,120.11,110.46,58.0,1,133
SKU-000030,Apparel,12,108.31,114.93,58.0,1,165
SKU-000030,Apparel,13,104.82,97.56,58.0,0,94
SKU-000030,Apparel,14,108.1,102.75,58.0,0,121
SKU-000030,Apparel,15,98.18,114.05,58.0,0,143
SKU-000030,Apparel,16,97.11,93.36,58.0,0,108
SKU-000030,Apparel,17,92.59,114.39,58.0,0,118
SKU-000030,Apparel,18,101.59,102.15,58.0,0,146
SKU-000030,Apparel,19,100.01,108.35,58.0,0,92
SKU-000030,Apparel,20,98.54,106.88,58.0,0,97
SKU-000030,Apparel,21,107.9,102.36,58.0,0,73
SKU-000030,Apparel,22,110.45,100.09,58.0,0,67
SKU-000030,Apparel,23,93.67,110.41,58.0,0,113
SKU-000030,Apparel,24,97.5,109.36,58.0,0,110
SKU-000030,Apparel,25,102.4,102.05,58.0,1,181
SKU-000031,Apparel,0,80.11,105.93,50.07,0,1338
SKU-000031,Apparel,1,81.64,96.88,50.07,0,1029
SKU-000031,Apparel,2,82.69,83.23,50.07,0,1083
SKU-000031,Apparel,3,89.4,90.67,50.07,1,1030
SKU-000031,Apparel,4,73.95,85.05,50.07,0,1068
SKU-000031,Apparel,5,95.69,93.02,50.07,0,702
SKU-000031,Apparel,6,86.51,89.06,50.07,0,754
SKU-000031,Apparel,7,107.0,93.81,50.07,0,919
SKU-000031,Apparel,8,98.75,92.53,50.07,0,917
SKU-000031,Apparel,9,102.29,89.77,50.07,0,901
SKU-000031,Apparel,10,66.7,89.9,50.07,0,1453
SKU-000031,Apparel,11,86.77,91.71,50.07,0,988
SKU-000031,Apparel,12,88.98,88.33,50.07,0,851
SKU-000031,Apparel,13,97.51,78.03,50.07,0,756
SKU-000031,Apparel,14,77.84,86.26,50.07,0,1038
SKU-000031,Apparel,15,80.92,70.34,50.07,0,843
SKU-000031,Apparel,16,93.95,105.18,50.07,0,821
SKU-000031,Apparel,17,82.53,88.84,50.07,0,811
SKU-000031,Apparel,18,95.32,93.32,50.07,0,653
SKU-000031,Apparel,19,101.46,82.68,50.07,0,740
SKU-000031,Apparel,20,94.36,91.11,50.07,0,717
SKU-000031,Apparel,21,88.31,87.84,50.07,0,801
SKU-000031,Apparel,22,103.15,86.91,50.07,1,817
SKU-000031,Apparel,23,90.9,84.47,50.07,0,772
SKU-000031,Apparel,24,80.13,70.43,50.07,0,993
SKU-000031,Apparel,25,87.85,90.33,50.07,0,931
SKU-000032,Apparel,0,55.6,53.02,27.76,0,698
SKU-000032,Apparel,1,51.54,53.47,27.76,0,744
SKU-000032,Apparel,2,49.31,51.08,27.76,0,888
SKU-000032,Apparel,3,52.1,58.09,27.76,0,945
SKU-000032,Apparel,4,52.63,52.86,27.76,0,709
SKU-000032,Apparel,5,45.65,57.54,27.76,0,1231
SKU-000032,Apparel,6,57.58,51.45,27.76,0,612
SKU-000032,Apparel,7,58.75,54.12,27.76,1,1000
SKU-000032,Apparel,8,52.62,63.07,27.76,0,1023
SKU-000032,Apparel,9,61.02,48.88,27.76,0,551
SKU-000032,Apparel,10,57.85,48.65,27.76,0,535
SKU-000032,Apparel,11,51.3,60.01,27.76,0,656
SKU-000032,Apparel,12,46.11,48.9,27.76,0,888
SKU-000032,Apparel,13,45.39,58.57,27.76,0,1002
SKU-000032,Apparel,14,48.96,60.05,27.76,1,975
SKU-000032,Apparel,15,47.33,50.08,27.76,0,860
SKU-000032,Apparel,16,49.31,51.05,27.76,0,728
SKU-000032,Apparel,17,50.3,53.71,27.76,0,704
SKU-000032,Apparel,18,58.43,51.13,27.76,0,466
SKU-000032,Apparel,19,54.58,50.48,27.76,0,426
SKU-000032,Apparel,20,54.21,52.36,27.76,0,459
SKU-000032,Apparel,21,47.19,50.92,27.76,0,751
SKU-000032,Apparel,22,49.54,54.84,27.76,0,702
SKU-000032,Apparel,23,64.92,55.46,27.76,0,395
SKU-000032,Apparel,24,59.64,48.72,27.76,0,446
SKU-000032,Apparel,25,43.43,48.03,27.76,0,1024
SKU-000033,Apparel,0,110.3,113.28,69.03,0,488
SKU-000033,Apparel,1,106.07,130.25,69.03,0,534
SKU-000033,Apparel,2,111.91,127.47,69.03,0,637
SKU-000033,Apparel,3,103.26,113.88,69.03,0,558
SKU-000033,Apparel,4,127.63,114.84,69.03,0,440
SKU-000033,Apparel,5,125.87,139.37,69.03,0,651
SKU-000033,Apparel,6,103.03,119.55,69.03,0,878
SKU-000033,Apparel,7,116.8,109.3,69.03,0,520
SKU-000033,Apparel,8,134.83,124.31,69.03,1,701
SKU-000033,Apparel,9,126.94,113.33,69.03,0,370
SKU-000033,Apparel,10,131.36,122.72,69.03,0,490
SKU-000033,Apparel,11,137.73,108.94,69.03,0,358
SKU-000033,Apparel,12,111.46,106.89,69.03,0,513
SKU-000033,Apparel,13,121.73,112.4,69.03,1,721
SKU-000033,Apparel,14,132.58,124.92,69.03,0,429
SKU-000033,Apparel,15,98.33,114.65,69.03,1,894
SKU-000033,Apparel,16,106.98,126.09,69.03,0,604
SKU-000033,Apparel,17,101.21,112.88,69.03,0,561
SKU-000033,Apparel,18,123.14,117.63,69.03,0,401
SKU-000033,Apparel,19,127.03,104.31,69.03,0,359
SKU-000033,Apparel,20,118.37,127.66,69.03,0,455
SKU-000033,Apparel,21,98.02,110.86,69.03,1,727
SKU-000033,Apparel,22,109.62,113.01,69.03,0,457
SKU-000033,Apparel,23,96.95,105.29,69.03,0,621
SKU-000033,Apparel,24,128.79,147.83,69.03,1,592
SKU-000033,Apparel,25,118.62,124.32,69.03,0,396
SKU-000034,Apparel,0,121.12,154.85,82.4,0,640
SKU-000034,Apparel,1,160.67,142.63,82.4,0,302
SKU-000034,Apparel,2,184.32,174.32,82.4,0,311
SKU-000034,Apparel,3,154.02,142.23,82.4,0,349
SKU-000034,Apparel,4,164.61,166.42,82.4,0,425
SKU-000034,Apparel,5,150.0,153.97,82.4,0,421
SKU-000034,Apparel,6,147.87,177.29,82.4,0,629
SKU-000034,Apparel,7,140.29,152.46,82.4,0,461
SKU-000034,Apparel,8,147.16,151.49,82.4,0,522
SKU-000034,Apparel,9,161.95,144.22,82.4,0,393
SKU-000034,Apparel,10,159.86,145.78,82.4,0,300
SKU-000034,Apparel,11,144.55,175.44,82.4,1,628
SKU-000034,Apparel,12,167.05,151.27,82.4,0,261
SKU-000034,Apparel,13,123.28,137.76,82.4,1,692
SKU-000034,Apparel,14,151.3,151.21,82.4,0,298
SKU-000034,Apparel,15,146.94,148.97,82.4,0,343
SKU-000034,Apparel,16,121.93,160.86,82.4,0,641
SKU-000034,Apparel,17,162.84,174.28,82.4,0,289
SKU-000034,Apparel,18,159.11,139.51,82.4,0,285
SKU-000034,Apparel,19,136.47,168.57,82.4,0,456
SKU-000034,Apparel,20,164.25,174.36,82.4,0,239
SKU-000034,Apparel,21,137.89,161.74,82.4,0,332
SKU-000034,Apparel,22,172.74,155.7,82.4,0,305
SKU-000034,Apparel,23,145.19,154.27,82.4,0,307
SKU-000034,Apparel,24,147.21,159.33,82.4,0,302
SKU-000034,Apparel,25,162.59,153.65,82.4,0,345
SKU-000035,Apparel,0,86.91,92.29,57.17,0,675
SKU-000035,Apparel,1,97.82,86.71,57.17,0,570
SKU-000035,Apparel,2,106.02,93.62,57.17,0,508
SKU-000035,Apparel,3,111.19,95.72,57.17,0,421
SKU-000035,Apparel,4,116.04,109.22,57.17,0,459
SKU-000035,Apparel,5,103.45,110.04,57.17,0,598
SKU-000035,Apparel,6,106.98,105.43,57.17,1,732
SKU-000035,Apparel,7,104.94,93.55,57.17,0,676
SKU-000035,Apparel,8,100.7,81.98,57.17,0,631
SKU-000035,Apparel,9,115.78,108.67,57.17,0,565
SKU-000035,Apparel,10,104.06,109.38,57.17,0,566
SKU-000035,Apparel,11,98.22,115.25,57.17,0,646
SKU-000035,Apparel,12,88.52,105.37,57.17,0,788
SKU-000035,Apparel,13,110.95,107.52,57.17,1,683
SKU-000035,Apparel,14,101.47,107.48,57.17,0,522
SKU-000035,Apparel,15,92.34,108.57,57.17,0,522
SKU-000035,Apparel,16,104.52,98.41,57.17,0,443
SKU-000035,Apparel,17,110.51,95.72,57.17,0,470
SKU-000035,Apparel,18,90.04,94.1,57.17,0,593
SKU-000035,Apparel,19,106.95,97.24,57.17,0,416
SKU-000035,Apparel,20,96.63,94.65,57.17,0,543
SKU-000035,Apparel,21,98.26,127.41,57.17,0,506
SKU-000035,Apparel,22,100.45,104.2,57.17,0,481
SKU-000035,Apparel,23,105.07,100.28,57.17,0,578
SKU-000035,Apparel,24,96.11,98.36,57.17,1,928
SKU-000035,Apparel,25,108.95,111.72,57.17,0,467
SKU-000036,Apparel,0,139.78,123.81,68.94,0,842
SKU-000036,Apparel,1,127.17,127.0,68.94,0,886
SKU-000036,Apparel,2,126.56,115.87,68.94,1,1351
SKU-000036,Apparel,3,127.29,133.65,68.94,0,896
SKU-000036,Apparel,4,116.57,131.88,68.94,0,1195
SKU-000036,Apparel,5,122.88,132.2,68.94,0,963
SKU-000036,Apparel,6,124.38,129.77,68.94,0,1075
SKU-000036,Apparel,7,114.71,124.58,68.94,1,1420
SKU-000036,Apparel,8,114.53,126.81,68.94,0,1328
SKU-000036,Apparel,9,150.86,145.11,68.94,1,1153
SKU-000036,Apparel,10,114.82,143.18,68.94,0,1374
SKU-000036,Apparel,11,137.9,135.26,68.94,0,899
SKU-000036,Apparel,12,145.65,122.44,68.94,0,735
SKU-000036,Apparel,13,144.92,132.91,68.94,0,870
SKU-000036,Apparel,14,130.55,112.07,68.94,0,619
SKU-000036,Apparel,15,126.31,125.84,68.94,0,1063
SKU-000036,Apparel,16,121.68,130.5,68.94,0,649
